Adoption Rate,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty
0.0,0.6333086227095608,0.7676904733473322,0.48600574786366535,0.48040807010818254,1.0,0.8633510060868563
0.43750000000000006,0.6705463409097431,0.7617829022217089,0.6780794540041826,0.5400765620157089,0.9726732142857142,0.5011126005312633
0.1875,0.6811141955660572,0.7645616823437311,0.6796686788200644,0.5570111998390475,0.9813340643274852,0.5005339898855291
0.0,0.6768489559782759,0.7676904733473322,0.6884316968029556,0.5554777621174177,1.0,0.5013407819953899
0.0,0.6244459833992283,0.7676904733473322,0.48600574786366535,0.4957874029751461,1.0,0.8633510060868563
2.9375,0.700410368822136,0.7378591746420003,0.14016027408596832,0.6178048619461233,0.20338983050847453,0.4383713611113279
0.0,0.6768489559782759,0.7676904733473322,0.6884316968029556,0.5554777621174177,1.0,0.5013407819953899
0.0,0.6643114192428393,0.7676904733473322,0.687502310328034,0.5382577369272163,1.0,0.5012283486698955
0.0,0.6768489559782759,0.7676904733473322,0.6884316968029556,0.5554777621174177,1.0,0.5013407819953899
44.5,0.6428831920756464,0.5455076283356067,0.3086666010884095,0.5995540436055967,0.22015334063526829,0.6359692679570695
14.374999999999998,0.6462698883004842,0.6506160951473146,0.3119223482071747,0.5906693286191781,0.07999999999999996,0.6366615519899489
23.5625,0.724222400804608,0.5989606357358676,0.5496739535650156,0.5651174220366506,0.5004549207397623,0.5831875698580222
44.875,0.6427429369473865,0.5451440273590191,0.3076914136767775,0.6008971812568419,0.21701199563794973,0.6354991378150184
44.5625,0.6451204430947913,0.5454425752434147,0.3085718190231151,0.5917683024936754,0.20777777777777778,0.6358585703608368
44.5,0.6425753105061176,0.5455076283356067,0.3086666010884095,0.5969016846561801,0.21844127332601546,0.6359692679570695
22.9375,0.7223665898986744,0.6024467204680207,0.5427935521011241,0.5587797879312197,0.5024722035040432,0.5843145597986839
14.5625,0.6469631325304439,0.6493919967548678,0.3106257645798171,0.5867901352783635,0.12406015037593983,0.636316444196706
1.7500000000000002,0.6998179609337849,0.748906170539204,0.5366365734249007,0.5556047607891063,0.8518518518518517,0.5509327918373405
1.4375,0.701758007818337,0.7522336666704167,0.4934908600588292,0.5608700302536047,0.8681607142857142,0.5858523366086545
1.875,0.7026248745245895,0.7477134021349695,0.49191989627558824,0.561608313694004,0.8387096774193545,0.591477812333068
1.9375,0.7009121094893583,0.7473684741875039,0.4865510485012388,0.5598469588037631,0.8368421052631578,0.593558484854105
0.0,0.6292372247178243,0.7676904733473322,0.48584602375493147,0.4912927061576209,1.0,0.8636339898388191
0.0,0.6292372247178243,0.7676904733473322,0.48584602375493147,0.4912927061576209,1.0,0.8636339898388191
0.0,0.6292372247178243,0.7676904733473322,0.48584602375493147,0.4912927061576209,1.0,0.8636339898388191
0.0,0.6292372247178243,0.7676904733473322,0.48584602375493147,0.4912927061576209,1.0,0.8636339898388191
0.0,0.6292372247178243,0.7676904733473322,0.48584602375493147,0.4912927061576209,1.0,0.8636339898388191
0.0,0.6316964099256386,0.7676904733473322,0.48584602375493147,0.48899263084643385,1.0,0.8636339898388191
0.0,0.6316964099256386,0.7676904733473322,0.48584602375493147,0.48899263084643385,1.0,0.8636339898388191
0.0,0.6316964099256386,0.7676904733473322,0.48584602375493147,0.48899263084643385,1.0,0.8636339898388191
0.0,0.6316964099256386,0.7676904733473322,0.48584602375493147,0.48899263084643385,1.0,0.8636339898388191
0.0625,0.631631582787426,0.7670988225388679,0.4855918828143257,0.48904425497649984,0.9993459777632441,0.8633513228265609
0.0,0.6292372247178243,0.7676904733473322,0.48584602375493147,0.4912927061576209,1.0,0.8636339898388191
0.0,0.6316964099256386,0.7676904733473322,0.48584602375493147,0.48899263084643385,1.0,0.8636339898388191
0.375,0.6247151710028652,0.7611963189428635,0.486412068750934,0.49628133886910775,0.9908519820971867,0.8615439393608852
1.5,0.6245604910441602,0.7370717195852958,0.487824843813471,0.4972430504978984,0.9440113993710694,0.8566165612216483
0.5,0.6244267572093771,0.7609945689235856,0.481629677515674,0.49721424833616795,0.9919776357827476,0.8572179891299803
0.0,0.6244047356491759,0.7676904733473322,0.48584602375493147,0.49582973065069524,1.0,0.8636339898388191
0.43750000000000006,0.6246280913599704,0.7601335682964795,0.4865451721748789,0.4963433054395975,0.9886110223642173,0.8613081195675829
0.43750000000000006,0.6271723255282851,0.7605687958001649,0.4865717928596679,0.4939746330851639,0.9903158989123481,0.8612609556089226
0.0,0.6269069768844858,0.7676904733473322,0.48584602375493147,0.49347760092904663,1.0,0.8636339898388191
0.0,0.6269069768844858,0.7676904733473322,0.48584602375493147,0.49347760092904663,1.0,0.8636339898388191
1.4375,0.6271109142480502,0.7449770743747054,0.47945271938111633,0.49526504345006367,0.9655205059710874,0.8547450489952239
0.0,0.6269069768844858,0.7676904733473322,0.48584602375493147,0.49347760092904663,1.0,0.8636339898388191
0.0,0.6244047356491759,0.7676904733473322,0.48584602375493147,0.49582973065069524,1.0,0.8636339898388191
0.0,0.6269069768844858,0.7676904733473322,0.48584602375493147,0.49347760092904663,1.0,0.8636339898388191
0.0,0.6339866806241418,0.7676904733473322,0.48584602375493147,0.4868557300467246,1.0,0.8636339898388191
0.0,0.6339866806241418,0.7676904733473322,0.48584602375493147,0.4868557300467246,1.0,0.8636339898388191
0.0,0.6339866806241418,0.7676904733473322,0.48584602375493147,0.4868557300467246,1.0,0.8636339898388191
1.625,0.699233574019008,0.7500703461393897,0.11722372994539544,0.6084770301720132,0.0714285714285714,0.43333236719859314
0.0,0.6339866806241418,0.7676904733473322,0.48584602375493147,0.4868557300467246,1.0,0.8636339898388191
0.0,0.628881201833552,0.7676904733473322,0.48584602375493147,0.48460580698841893,1.0,0.8636339898388191
0.0,0.6808876997266142,0.7676904733473322,0.6804600760163786,0.5436170726403402,1.0,0.5012738758544136
5.1875,0.690373391162972,0.7182260517945076,0.11700691919116063,0.605800377986164,0.08375,0.4329325739968097
0.0,0.628881201833552,0.7676904733473322,0.48584602375493147,0.48460580698841893,1.0,0.8636339898388191
1.875,0.7218626961978113,0.7456304592210162,0.5524045320051948,0.5576179742963695,0.6557615546218486,0.4890832531195589
2.5625,0.7275569254631726,0.7394447145164851,0.5371449294696259,0.5619727383756689,0.6428080985915494,0.4888514056520943
2.9375,0.7286442383984485,0.7365137274747334,0.4933300476050325,0.5641845693786994,0.585531496062992,0.48296006999752533
9.25,0.6405727377189695,0.6854753907862307,0.32299288753880523,0.5882271329237125,0.06329113924050633,0.6412603287812185
29.9375,0.6389785856065943,0.5766411953314077,0.32681370313406477,0.5870487220185603,0.13067150635208713,0.6423614456611656
0.125,0.6834261288289375,0.7661104850866346,0.6767289354791979,0.5518834418988854,0.9868421052631576,0.49961482088252945
10.0,0.6428622974059962,0.6798977628569451,0.30691556424388267,0.5998686656347527,0.053254437869822535,0.6354801857972515
9.25,0.6408420261478287,0.6854753907862307,0.3234263832007319,0.5883257725997285,0.07499999999999996,0.6414430246892701
9.25,0.642079832644301,0.6854753907862307,0.3231434652139963,0.5906295912059893,0.06329113924050633,0.6413383810944334
2.625,0.6792640322616321,0.7401317822781057,0.39629553367262327,0.5901262910074416,0.7358490566037739,0.6158339862948201
34.5,0.6423209530400189,0.5629887537436586,0.30691556424388267,0.6071622175766125,0.0738255033557047,0.6354801857972515
0.1875,0.6792863920319375,0.7644182997747745,0.6813396983363282,0.5550514735312211,0.9857933673469387,0.5004261757927145
11.4375,0.6959546023352746,0.668632294461135,0.47429198845153814,0.5885302349255391,0.6387463235294115,0.5943265141536656
10.875,0.693167831595943,0.6722148887047942,0.4746516501713113,0.5872227324154993,0.6617680288461539,0.5936760394300665
10.875,0.6954558200863667,0.672040164410562,0.475462165169407,0.5897294743394579,0.6540966796875,0.5938399553030578
0.0,0.6299505272362803,0.7676904733473322,0.48584602375493147,0.4835914568181511,1.0,0.8636339898388191
0.0,0.6299505272362803,0.7676904733473322,0.48584602375493147,0.4835914568181511,1.0,0.8636339898388191
0.0,0.6299505272362803,0.7676904733473322,0.48584602375493147,0.4835914568181511,1.0,0.8636339898388191
0.0,0.6299505272362803,0.7676904733473322,0.48584602375493147,0.4835914568181511,1.0,0.8636339898388191
0.0,0.6299505272362803,0.7676904733473322,0.48584602375493147,0.4835914568181511,1.0,0.8636339898388191
0.0,0.635234542344362,0.7676904733473322,0.48584602375493147,0.48569350868734035,1.0,0.8636339898388191
95.625,0.6962334514891666,0.7261208155380464,0.24678295395386265,0.6015390883664797,0.005442775974025978,0.4488738613635882
0.0,0.635234542344362,0.7676904733473322,0.48584602375493147,0.48569350868734035,1.0,0.8636339898388191
0.0,0.635234542344362,0.7676904733473322,0.48584602375493147,0.48569350868734035,1.0,0.8636339898388191
98.875,0.6918342326200514,0.7557705241113859,0.24608651161221956,0.6252388934330139,0.0010037878787879074,0.45108492694428276
98.1875,0.6895770897975118,0.7487299731195103,0.24560461246354304,0.6289513091322931,0.0009821996185632703,0.44938007668236096
98.0,0.6846733955822181,0.7472866940589533,0.24767534207554917,0.6312417643836865,0.002023298346055953,0.45010196705201794
89.5,0.662134033511372,0.6748203699696548,0.35518980254735766,0.5933061048880107,0.10331872260488417,0.6367516877152777
69.75,0.665094194514553,0.5727075825026416,0.3836542685350986,0.5881239427844847,0.2873563218390805,0.6378187032108594
84.1875,0.6456033893638431,0.6406652355198892,0.30779720891170004,0.6022740630828707,0.15654351909830932,0.6355790545416824
0.0,0.6344636770649277,0.7676904733473322,0.48584602375493147,0.4793209169295324,1.0,0.8636339898388191
89.375,0.6610663948271729,0.6738787869331321,0.35524591586751625,0.6193894913165674,0.10006293266205157,0.6360988183299372
89.5625,0.66399708729947,0.6752833148068481,0.3557743882687711,0.5958531298152614,0.10325406758448065,0.6361112303504189
0.0,0.6322875381482262,0.7676904733473322,0.48584602375493147,0.48137795956255,1.0,0.8636339898388191
0.0,0.6322875381482262,0.7676904733473322,0.48584602375493147,0.48137795956255,1.0,0.8636339898388191
59.75,0.645175880929788,0.550289894848503,0.3082989981021964,0.6154135481818425,0.3856041131105399,0.635739366048854
0.0,0.6322875381482262,0.7676904733473322,0.48584602375493147,0.48137795956255,1.0,0.8636339898388191
0.0,0.6344636770649277,0.7676904733473322,0.48584602375493147,0.4793209169295324,1.0,0.8636339898388191
0.0,0.6322875381482262,0.7676904733473322,0.48584602375493147,0.48137795956255,1.0,0.8636339898388191
0.0,0.6328069953686963,0.7676904733473322,0.48584602375493147,0.4879557970241661,1.0,0.8636339898388191
0.0,0.6327423329100552,0.7676904733473322,0.4855918828143257,0.4880072297952436,1.0,0.8633513228265609
0.0,0.6328069953686963,0.7676904733473322,0.48584602375493147,0.4879557970241661,1.0,0.8636339898388191
2.5,0.7091159501563022,0.7425441846220698,0.17479830642925806,0.6048545508799205,0.33501041666666675,0.4446093200360407
0.0,0.6328069953686963,0.7676904733473322,0.48584602375493147,0.4879557970241661,1.0,0.8636339898388191
0.0,0.630506817848938,0.7676904733473322,0.48584602375493147,0.49010452958912737,1.0,0.8636339898388191
0.75,0.715757066238113,0.7569681831115105,0.6489689518666013,0.55498912487986,0.872629915730337,0.49977713564401793
0.6875,0.7071708692178366,0.7602743463178868,0.18037335006058441,0.6065349332067558,0.15384615384615383,0.4455920987905563
0.0,0.630506817848938,0.7676904733473322,0.48584602375493147,0.49010452958912737,1.0,0.8636339898388191
0.0625,0.6918086679918761,0.7672018360242615,0.6775154953983946,0.550499369678074,0.9821428571428572,0.5012970802596862
0.0,0.6802038613138961,0.7676904733473322,0.6767221281925387,0.5479572979038566,1.0,0.5012072120923288
0.0,0.6910171428207265,0.7675695984601427,0.6771094858697445,0.5503874164679062,0.9903124999999998,0.5012277396704038
0.0,0.630432297418681,0.7676904733473322,0.48584602375493147,0.49017422820325235,1.0,0.8636339898388191
0.0,0.630432297418681,0.7676904733473322,0.48584602375493147,0.49017422820325235,1.0,0.8636339898388191
0.0,0.630432297418681,0.7676904733473322,0.48584602375493147,0.49017422820325235,1.0,0.8636339898388191
0.0,0.630432297418681,0.7676904733473322,0.48584602375493147,0.49017422820325235,1.0,0.8636339898388191
0.0,0.630432297418681,0.7676904733473322,0.48584602375493147,0.49017422820325235,1.0,0.8636339898388191
0.0,0.6300216583718227,0.7676904733473322,0.48584602375493147,0.4835240171346021,1.0,0.8636339898388191
0.0,0.6300216583718227,0.7676904733473322,0.48584602375493147,0.4835240171346021,1.0,0.8636339898388191
0.0,0.6300216583718227,0.7676904733473322,0.48584602375493147,0.4835240171346021,1.0,0.8636339898388191
0.0,0.6300216583718227,0.7676904733473322,0.48584602375493147,0.4835240171346021,1.0,0.8636339898388191
0.0,0.6300216583718227,0.7676904733473322,0.48584602375493147,0.4835240171346021,1.0,0.8636339898388191
0.0,0.630432297418681,0.7676904733473322,0.48584602375493147,0.49017422820325235,1.0,0.8636339898388191
0.0,0.6300216583718227,0.7676904733473322,0.48584602375493147,0.4835240171346021,1.0,0.8636339898388191
97.4375,0.6799943762137385,0.7421118075965366,0.09666069700958606,0.6351775803936783,0.0,0.42975274739059616
100.0,0.680543527881104,0.7676904733473322,0.09725061175161524,0.6351377375989598,0.0,0.4304221023644707
97.9375,0.7064456085101543,0.7477895836056665,0.5802640483433735,0.5784332403992564,0.005710659898477188,0.5465959019634506
97.4375,0.6799943762137385,0.7421118075965366,0.09666069700958606,0.6351775803936783,0.0,0.42975274739059616
97.0625,0.6822912234015861,0.7386287762906818,0.0963429824614612,0.6283931942618343,0.0,0.42971332691358166
96.75,0.6764893902350767,0.7359169108600283,0.09733630944472133,0.6493725948405212,0.0,0.4301221573650793
97.375,0.7131002935246505,0.7422715611137343,0.576711976931575,0.5853091073216694,0.007010834926704956,0.5482824379812772
99.9375,0.6782562516172649,0.7670988225388679,0.09719050331203856,0.6426337726063491,0.0,0.43017483771051607
99.6875,0.703673476633583,0.7646150069420288,0.5409984601304693,0.597043265522136,0.00250156347717323,0.5647756779784977
99.6875,0.6975435958723841,0.7646150069420288,0.5458848449560372,0.6019978669676079,0.00250156347717323,0.5666005564060163
99.8125,0.6985191627104729,0.7658363741614855,0.540440324568754,0.5838934338216741,0.00187499999999996,0.5682768626005634
99.6875,0.6989922383243612,0.7646150069420288,0.5425806395446091,0.5958949807375609,0.00250156347717323,0.5690903800922527
0.125,0.6351533775377123,0.7663126403662005,0.4834663822185375,0.4862603114455463,0.9986639946559788,0.8606899897280037
0.25,0.6353422069419647,0.7648211458286531,0.4838054405053601,0.48616595612446206,0.9974210186976146,0.8611764656114825
0.0625,0.6352199914721709,0.7668944301783105,0.48532763129002016,0.486016490912677,0.9993319973279889,0.8623780543198989
50.4375,0.6404399231439742,0.5428394170345784,0.30844167446686294,0.6114251507468418,0.46977660972404733,0.635799962102139
0.125,0.6351823037462783,0.7663126403662005,0.4834663822185375,0.4862372166538185,0.9986987638256346,0.8606899897280037
0.125,0.6328656393209894,0.7663126403662005,0.4834663822185375,0.488388033253908,0.9986719787516597,0.8606899897280037
55.375,0.6569472819312618,0.5446406477880309,0.3484914543675069,0.5948113379148966,0.4283870967741936,0.6339849554005845
71.125,0.6442249710494429,0.5792166144550197,0.3092237567658645,0.6007532942952718,0.28065739570164355,0.6360980636472163
0.0625,0.6329499717440286,0.7668497830330621,0.48532763129002016,0.4881285763877832,0.99924195347355,0.8623780543198989
74.8125,0.6564215051504206,0.5923751459323888,0.34111802328098434,0.6172111727301401,0.23709369024856605,0.6392151305220566
74.8125,0.656547290030706,0.592632997952479,0.3403954057877206,0.592416919065147,0.2433628318584072,0.6389127153321903
74.8125,0.6566507683116396,0.5929018725388455,0.3411952182910727,0.5948310210382498,0.2433628318584072,0.6401661072270328
0.0,0.742898280140273,0.7676904733473322,0.4579384022917901,0.583276164106235,0.0,0.5060567287081408
1.625,0.7435092744424119,0.7503807978430214,0.4555461036828832,0.5822569657733563,0.5873015873015872,0.49981043639983164
0.0,0.7257738075151116,0.7676904733473322,0.26714359515251646,0.6040250057301144,0.0,0.4592886574512842
0.0,0.7387873542357163,0.7676904733473322,0.46888036828645496,0.5821072580648088,0.0,0.5040006234823902
0.0,0.742898280140273,0.7676904733473322,0.4579384022917901,0.583276164106235,0.0,0.5060567287081408
0.0,0.7300604502208953,0.7676904733473322,0.45115536500684655,0.5664055490718073,0.0,0.5055531311121781
0.0,0.7135835161333942,0.7676904733473322,0.2667925194427183,0.5847337902598279,0.0,0.4595788262032351
0.0,0.6660425064360861,0.7676904733473322,0.6878181873481249,0.5369195104184042,1.0,0.5016251429203027
1.375,0.7139125408350898,0.7531493407766295,0.24827769483878975,0.5869236238398012,0.35294117647058826,0.4575487785229695
1.9375,0.7097938994853229,0.7478121619743409,0.2843992369470897,0.5804743688380816,0.25312500000000004,0.45929137952631466
0.0,0.679045259035201,0.767683507207983,0.6844947008787284,0.5545724873268844,0.9991360294117646,0.5010412072831332
0.0,0.6685224423260963,0.7672087122434266,0.6807007408422766,0.5373847544741736,0.9391477272727272,0.5010143785945581
0.0,0.6402852096262421,0.7676904733473322,0.33502966634527453,0.5759158340598528,0.0,0.647750082329159
14.1875,0.6369682234969374,0.6441416705457885,0.3991448583864915,0.5305002263107582,0.4950168918918919,0.7088842323201158
0.0,0.6881001999524975,0.7676904733473322,0.11242018222539141,0.611878942641445,0.0,0.4321198402171494
0.0,0.6391870349361586,0.7676904733473322,0.36898036845488663,0.5538208361189869,0.0,0.6719232296490091
0.0,0.6402852096262421,0.7676904733473322,0.33502966634527453,0.5759158340598528,0.0,0.647750082329159
0.0,0.6404338480412587,0.7676904733473322,0.3347993162505752,0.5745239805450278,0.0,0.6475807740143743
0.0,0.6917660780040271,0.7676904733473322,0.14762052517079996,0.6048101324084595,0.0,0.4365667803915238
0.3125,0.6323236056017616,0.7630879150933453,0.4824088846713382,0.48888895826153683,0.9762118544600937,0.8595446176823345
0.0625,0.6742300564895939,0.7672576262991359,0.680654497660611,0.5478709773288892,0.9797861842105263,0.500513073879154
0.0,0.6732348294743457,0.7676904733473322,0.6888963900404164,0.5470707848066011,1.0,0.501396998658137
0.0,0.6709680621914729,0.7676904733473322,0.6888963900404164,0.5487081326364033,1.0,0.501396998658137
0.0,0.6732348294743457,0.7676904733473322,0.6888963900404164,0.5470707848066011,1.0,0.501396998658137
93.9375,0.7261138059128041,0.7117884530437486,0.5910715743986287,0.5628130329025287,0.013281352593565339,0.505678172951858
99.8125,0.7225592373176564,0.7659357844428998,0.5775901693898375,0.5661467924616517,0.0006257822277847547,0.5366944768855505
84.75,0.7206306356634927,0.6420495926588717,0.5523427267468425,0.5691546629364118,0.12306788723266365,0.5680651415594383
94.5,0.7280947341217793,0.716390718749982,0.5913061824759507,0.5626206484999156,0.01241018941868055,0.5051157972909309
94.1875,0.718446307840077,0.7134632106865522,0.5933126633868965,0.5762936390540847,0.013097576948264522,0.5060406532110872
94.1875,0.7231025788043997,0.713521214075615,0.591948607538586,0.561637862719806,0.013307138179436788,0.5060261705994824
85.4375,0.7117283005685168,0.6462796020991248,0.5580892510054005,0.5791112148844311,0.11778846153846156,0.5677819390622976
99.6875,0.7118295163449758,0.764648601750012,0.5778151971928037,0.5810778502976739,0.0006265664160400863,0.5354449333267554
99.3125,0.6815117941372929,0.7600753232775286,0.47722532114501737,0.5922680510066483,0.0062539086929330745,0.5993926539267831
99.3125,0.6887456586472754,0.7600753232775286,0.46991640388837247,0.5763661059267194,0.0068749999999999645,0.6002381880940174
99.3125,0.6834129964559926,0.7599902796425332,0.4743262074801053,0.5945206963426959,0.006012202753441808,0.5983141561214438
99.25,0.6813477769617742,0.7595280843327769,0.4728471435355553,0.5923056994769536,0.006257822277847325,0.5990019505057227
0.0,0.6280942102565595,0.7676904733473322,0.48584602375493147,0.48535296358198265,1.0,0.8636339898388191
0.0,0.6280942102565595,0.7676904733473322,0.48584602375493147,0.48535296358198265,1.0,0.8636339898388191
0.0,0.6280942102565595,0.7676904733473322,0.48584602375493147,0.48535296358198265,1.0,0.8636339898388191
84.625,0.6743115537508052,0.6424357327607675,0.395214080093727,0.6122634721764109,0.138676844783715,0.6361466366542835
0.0,0.6280942102565595,0.7676904733473322,0.48584602375493147,0.48535296358198265,1.0,0.8636339898388191
0.0,0.629594577120144,0.7676904733473322,0.48584602375493147,0.483928998948373,1.0,0.8636339898388191
97.0,0.7275811423591556,0.738793211610315,0.43284054957620605,0.5879711823665612,0.0014332797427652711,0.4788264027967404
78.0,0.669732612143394,0.6062878927134674,0.4067090196836281,0.5830487007727511,0.21122904807084134,0.6374710322852553
0.0,0.629594577120144,0.7676904733473322,0.48584602375493147,0.483928998948373,1.0,0.8636339898388191
95.0625,0.719348075144739,0.720701884634777,0.43494458330899943,0.597333274563145,0.0019685039370078705,0.48170571572937687
94.9375,0.7225437419046687,0.7199641680150256,0.42271901177148635,0.5836369537798817,0.001393314717477001,0.47737832333620533
95.8125,0.7246870269295664,0.7276361189206532,0.42951470719993906,0.5811285756554134,0.0017215983072916682,0.4775616736992038
3.875,0.7023682990983541,0.7294605700696909,0.13635695253649607,0.6165183935881319,0.12676056338028174,0.4365844741985106
0.9375,0.7047844227180897,0.7577101173135842,0.14555745502581766,0.6153987049353027,0.25,0.4395934926957162
22.125,0.647169729182213,0.607253640082338,0.32218965057425886,0.6056417131102387,0.18055555555555558,0.6359421820649683
0.0,0.6260753904072452,0.7676904733473322,0.48584602375493147,0.49425860872571176,1.0,0.8636339898388191
2.6875,0.7031483762370152,0.7402958457760848,0.1399502862555133,0.616011100374221,0.20370370370370375,0.4376376495450831
3.875,0.7059727183868455,0.7295713153096611,0.13778762385692672,0.6145559545392318,0.11428571428571432,0.4370364070402175
0.0,0.6276608116899018,0.7676904733473322,0.48584602375493147,0.49277020569935387,1.0,0.8636339898388191
0.0,0.6276608116899018,0.7676904733473322,0.48584602375493147,0.49277020569935387,1.0,0.8636339898388191
12.3125,0.6462910951787534,0.6631977026194584,0.32729935288483575,0.6048240777450592,0.21825396825396834,0.6372271038029822
0.0,0.6276608116899018,0.7676904733473322,0.48584602375493147,0.49277020569935387,1.0,0.8636339898388191
0.0,0.6260753904072452,0.7676904733473322,0.48584602375493147,0.49425860872571176,1.0,0.8636339898388191
0.0,0.6276608116899018,0.7676904733473322,0.48584602375493147,0.49277020569935387,1.0,0.8636339898388191
5.375,0.7228653021293776,0.7150739829853188,0.5439555297247055,0.5739933145100465,0.8159709119496855,0.5783572990195446
4.1875,0.7112299281887151,0.726005754296309,0.502971243960821,0.5848442308067544,0.7962272036474164,0.5868047148716063
4.125,0.7365185770005895,0.7267450067475564,0.5727417104484963,0.5729801072596766,0.7461538461538462,0.5464562382631761
0.125,0.6756892000263685,0.7661104850866346,0.6888385884902468,0.5562677305985159,0.9956140350877193,0.5020467491895174
5.6875,0.7221968872669394,0.7127238581490605,0.5438804791953209,0.5732795292781726,0.8061002604166667,0.5770634276263421
5.875,0.7234385050817427,0.7117624442501348,0.5402031848136377,0.5577282562680922,0.8026955521472391,0.5748188762891236
0.125,0.6840636562474642,0.7662036595778255,0.6885005736752481,0.5397576040728997,0.9905346958174905,0.5018169828651489
0.125,0.6838219529325397,0.7661104850866346,0.6882702762782645,0.5397350520747958,0.9940298507462688,0.5018358303160597
4.25,0.7368408754955993,0.7263266230112193,0.5656184924136937,0.5572405218421481,0.6894977168949772,0.5475129596756202
0.0625,0.6844919191633853,0.7668944301783105,0.6880062350253243,0.5398855469956789,0.9951690821256035,0.5015949590266472
0.1875,0.6761446741328702,0.765185852185584,0.6879493003523867,0.5563864824697944,0.9813098086124401,0.5018938984503837
0.125,0.6840636562474642,0.7659130005931751,0.6885005736752481,0.5397576040728997,0.982683995327103,0.5018169828651489
98.5625,0.6870795010473754,0.7523971623876494,0.24809935489489546,0.6461105499375944,0.001266624445851794,0.44904728631925217
96.375,0.6887514238830659,0.7325706786013694,0.24858489390451205,0.6462485066991377,0.004979059278350498,0.4492650469453834
0.0625,0.633213492978048,0.7670197775113996,0.4855069654681089,0.4877415809692405,0.99936788874842,0.8631475139553403
0.0,0.6332499732954583,0.7676904733473322,0.48584602375493147,0.48754256238937205,1.0,0.8636339898388191
99.75,0.6924295355615251,0.7647639988989574,0.23765356236104915,0.6277726445253975,0.0,0.4474360317380821
98.5625,0.6838385333896098,0.7525358874201573,0.2497316654296494,0.6499087935701912,0.0012187302089930272,0.4490746912099742
0.0,0.6300593928253787,0.7676904733473322,0.48584602375493147,0.49052308448131327,1.0,0.8636339898388191
0.0,0.6300593928253787,0.7676904733473322,0.48584602375493147,0.49052308448131327,1.0,0.8636339898388191
0.0,0.6300810151286226,0.7676904733473322,0.4855069654681089,0.49067049891596265,1.0,0.8631475139553403
0.0,0.6300593928253787,0.7676904733473322,0.48584602375493147,0.49052308448131327,1.0,0.8636339898388191
0.0,0.6332499732954583,0.7676904733473322,0.48584602375493147,0.48754256238937205,1.0,0.8636339898388191
0.0,0.6300593928253787,0.7676904733473322,0.48584602375493147,0.49052308448131327,1.0,0.8636339898388191
53.625,0.6417107725559532,0.543960507479512,0.35120190004845314,0.5660131180521997,0.4514249525015833,0.6504887165232689
22.1875,0.637141712998048,0.602341578078207,0.4112403785372558,0.5217191840902133,0.7431552419354839,0.7129096562884228
95.5625,0.6975980920596798,0.7249201846580131,0.14621200772054943,0.6018916181328652,0.002202361563517905,0.43780646660137057
0.0,0.6303770200039994,0.7676904733473322,0.48584602375493147,0.483187161715059,1.0,0.8636339898388191
49.8125,0.6397201302542157,0.5425725858998773,0.3608725699551359,0.5737721562342581,0.4804733397190294,0.6539572786533145
51.1875,0.6399755001075677,0.5428016905235574,0.3579582674643377,0.5756357262683055,0.4695865079365079,0.6524414084806679
0.0,0.6252413133214214,0.7676904733473322,0.48584602375493147,0.49504264537539283,1.0,0.8636339898388191
0.0,0.6252413133214214,0.7676904733473322,0.48584602375493147,0.49504264537539283,1.0,0.8636339898388191
91.875,0.6952412735906686,0.6944361477585497,0.14637829683467574,0.6191030782013658,0.00043350883152172787,0.4385575584534705
0.0,0.6252413133214214,0.7676904733473322,0.48584602375493147,0.49504264537539283,1.0,0.8636339898388191
0.0,0.6303770200039994,0.7676904733473322,0.48584602375493147,0.483187161715059,1.0,0.8636339898388191
0.0,0.6252413133214214,0.7676904733473322,0.48584602375493147,0.49504264537539283,1.0,0.8636339898388191
0.0,0.6284876709642951,0.7676904733473322,0.48584602375493147,0.491994926022796,1.0,0.8636339898388191
0.0,0.62880126844002,0.7676904733473322,0.4837062314509377,0.4924585812269968,0.0,0.8611829788222815
0.0,0.6284876709642951,0.7676904733473322,0.48584602375493147,0.491994926022796,1.0,0.8636339898388191
0.75,0.7441254605278638,0.7597810271636434,0.4176277744403086,0.5838154328798913,0.7073170731707316,0.48902005602702703
0.0,0.6284876709642951,0.7676904733473322,0.48584602375493147,0.491994926022796,1.0,0.8636339898388191
0.0,0.6347947718041518,0.7676904733473322,0.48584602375493147,0.4861029320186837,1.0,0.8636339898388191
6.0,0.6681649161909342,0.7096776611290955,0.37435383350325396,0.592642966759728,0.5931408898305086,0.6298112671566514
0.0,0.7403634197082741,0.7676904733473322,0.41231068918478625,0.5779315079415521,0.0,0.49196525780053113
0.0,0.6345841719428517,0.7676904733473322,0.4846583853687198,0.48629150061563053,0.0,0.8622230009690404
0.0,0.6535216770091122,0.7676904733473322,0.3295602500731584,0.5895119850341574,0.0,0.6335188971810172
0.0,0.6507826246092825,0.7676904733473322,0.3306089030845819,0.5963211818797916,0.0,0.6338038547749401
0.0,0.6535216770091122,0.7676904733473322,0.3295602500731584,0.5895119850341574,0.0,0.6335188971810172
0.43750000000000006,0.6339078711252428,0.7597884156988093,0.46968219399568084,0.48963631285211595,0.9352104591836735,0.8184789365268901
